"","OBJECTID","SiteID","Day","Month","Year","Species","Count"
"3677",33556,"WLO-LE_A26",27,10,1970,"ABDU",1246
"3678",33557,"WLO-LE_A26",4,11,1970,"ABDU",549
"3679",33558,"WLO-LE_A26",23,9,1970,"ABDU",645
"3680",33559,"WLO-LE_A26",15,10,1970,"ABDU",551
"3681",33560,"WLO-LE_A26",1,10,1970,"ABDU",455
"3682",33561,"WLO-LE_A26",1,12,1971,"ABDU",20
"3683",33562,"WLO-LE_A26",22,12,1971,"ABDU",40
"3684",33563,"WLO-LE_A26",18,7,1972,"ABDU",1
"3685",33564,"WLO-LE_A26",2,6,1972,"ABDU",4
"3686",33565,"WLO-LE_A26",7,10,1980,"ABDU",32
"3687",33566,"WLO-LE_A26",31,10,1980,"ABDU",101
"3688",33567,"WLO-LE_A26",31,3,1981,"ABDU",30
"3689",33568,"WLO-LE_A26",10,4,1981,"ABDU",7
"3690",33569,"WLO-LE_A26",6,10,2000,"ABDU",7
"3691",33570,"WLO-LE_A26",30,10,2000,"ABDU",55
"3692",33571,"WLO-LE_A26",15,11,2000,"ABDU",160
"3693",33572,"WLO-LE_A26",9,4,2001,"ABDU",19
"3694",33573,"WLO-LE_A26",12,5,2001,"ABDU",1
"3695",33574,"WLO-LE_A26",29,3,2001,"ABDU",158
"3696",33750,"WLO-LE_A27",3,9,1980,"ABDU",30
"3697",33751,"WLO-LE_A27",7,10,1980,"ABDU",2
"3698",33752,"WLO-LE_A27",18,11,1980,"ABDU",17
"3699",33753,"WLO-LE_A27",10,4,1981,"ABDU",4
"3700",33754,"WLO-LE_A27",29,3,2001,"ABDU",2
"3701",33869,"WLO-LE_A3",21,12,1970,"ABDU",43
"3702",33870,"WLO-LE_A3",27,10,1970,"ABDU",15
"3703",33871,"WLO-LE_A3",31,8,1970,"ABDU",15
"3704",33872,"WLO-LE_A3",4,11,1970,"ABDU",12
"3705",33873,"WLO-LE_A3",18,11,1971,"ABDU",391
"3706",33874,"WLO-LE_A3",3,12,1971,"ABDU",42
"3707",33875,"WLO-LE_A3",23,9,1971,"ABDU",92
"3708",33876,"WLO-LE_A3",3,11,1971,"ABDU",448
"3709",33877,"WLO-LE_A3",1,10,1971,"ABDU",101
"3710",33878,"WLO-LE_A3",1,9,1971,"ABDU",2
"3711",33879,"WLO-LE_A3",25,11,1971,"ABDU",190
"3712",33880,"WLO-LE_A3",10,11,1971,"ABDU",835
"3713",33881,"WLO-LE_A3",21,12,1971,"ABDU",1278
"3714",33882,"WLO-LE_A3",26,10,1971,"ABDU",295
"3715",33883,"WLO-LE_A3",9,9,1971,"ABDU",46
"3716",33884,"WLO-LE_A3",12,10,1971,"ABDU",553
"3717",33885,"WLO-LE_A3",16,9,1971,"ABDU",74
"3718",33886,"WLO-LE_A3",21,3,1972,"ABDU",2
"3719",33887,"WLO-LE_A3",7,4,1972,"ABDU",9
"3720",33888,"WLO-LE_A3",6,1,1972,"ABDU",100
"3721",33889,"WLO-LE_A3",16,12,1977,"ABDU",4
"3722",33890,"WLO-LE_A3",29,3,1978,"ABDU",2
"3723",33891,"WLO-LE_A3",26,5,1978,"ABDU",2
"3724",33892,"WLO-LE_A3",18,1,1978,"ABDU",7
"3725",33893,"WLO-LE_A3",6,10,1993,"ABDU",7
"3726",33894,"WLO-LE_A3",16,11,1993,"ABDU",35
"3727",33895,"WLO-LE_A3",27,10,1993,"ABDU",15
"3728",33896,"WLO-LE_A3",23,12,1993,"ABDU",53
"3729",33897,"WLO-LE_A3",4,1,2001,"ABDU",10
"3730",34239,"WLO-LE_A4",21,12,1970,"ABDU",2
"3731",34240,"WLO-LE_A4",27,10,1970,"ABDU",220
"3732",34241,"WLO-LE_A4",15,10,1970,"ABDU",15
"3733",34242,"WLO-LE_A4",1,10,1970,"ABDU",9
"3734",34243,"WLO-LE_A4",4,11,1970,"ABDU",9
"3735",34244,"WLO-LE_A4",9,11,1970,"ABDU",34
"3736",34245,"WLO-LE_A4",3,11,1971,"ABDU",876
"3737",34246,"WLO-LE_A4",26,10,1971,"ABDU",356
"3738",34247,"WLO-LE_A4",9,9,1971,"ABDU",26
"3739",34248,"WLO-LE_A4",1,10,1971,"ABDU",468
"3740",34249,"WLO-LE_A4",1,9,1971,"ABDU",11
"3741",34250,"WLO-LE_A4",23,9,1971,"ABDU",188
"3742",34251,"WLO-LE_A4",12,10,1971,"ABDU",85
"3743",34252,"WLO-LE_A4",3,12,1971,"ABDU",1039
"3744",34253,"WLO-LE_A4",18,11,1971,"ABDU",1314
"3745",34254,"WLO-LE_A4",21,12,1971,"ABDU",23
"3746",34255,"WLO-LE_A4",10,11,1971,"ABDU",457
"3747",34256,"WLO-LE_A4",25,11,1971,"ABDU",939
"3748",34257,"WLO-LE_A4",16,9,1971,"ABDU",157
"3749",34258,"WLO-LE_A4",7,4,1972,"ABDU",391
"3750",34259,"WLO-LE_A4",21,3,1972,"ABDU",144
"3751",34260,"WLO-LE_A4",10,2,1972,"ABDU",25
"3752",34261,"WLO-LE_A4",6,1,1972,"ABDU",77
"3753",34262,"WLO-LE_A4",5,6,1972,"ABDU",2
"3754",34263,"WLO-LE_A4",6,2,1978,"ABDU",41
"3755",34264,"WLO-LE_A4",29,3,1978,"ABDU",33
"3756",34265,"WLO-LE_A4",18,1,1978,"ABDU",11
"3757",34266,"WLO-LE_A4",5,4,1978,"ABDU",10
"3758",34267,"WLO-LE_A4",18,11,1980,"ABDU",4
"3759",34268,"WLO-LE_A4",22,9,1993,"ABDU",1
"3760",34269,"WLO-LE_A4",27,10,1993,"ABDU",2
"3761",34270,"WLO-LE_A4",16,11,1993,"ABDU",2
"3762",34271,"WLO-LE_A4",23,12,1993,"ABDU",66
"3763",34272,"WLO-LE_A4",15,11,2000,"ABDU",20
"3764",34273,"WLO-LE_A4",20,12,2000,"ABDU",5
"3765",34274,"WLO-LE_A4",4,1,2001,"ABDU",5
"3766",34275,"WLO-LE_A4",29,3,2001,"ABDU",2
"3767",34683,"WLO-LE_A5",27,10,1970,"ABDU",49
"3768",34684,"WLO-LE_A5",21,12,1970,"ABDU",188
"3769",34685,"WLO-LE_A5",1,10,1970,"ABDU",42
"3770",34686,"WLO-LE_A5",31,8,1970,"ABDU",44
"3771",34687,"WLO-LE_A5",15,10,1970,"ABDU",12
"3772",34688,"WLO-LE_A5",4,11,1970,"ABDU",4
"3773",34689,"WLO-LE_A5",23,9,1970,"ABDU",508
"3774",34690,"WLO-LE_A5",9,11,1970,"ABDU",73
"3775",34691,"WLO-LE_A5",25,11,1971,"ABDU",310
"3776",34692,"WLO-LE_A5",3,11,1971,"ABDU",159
"3777",34693,"WLO-LE_A5",1,10,1971,"ABDU",94
"3778",34694,"WLO-LE_A5",1,9,1971,"ABDU",15
"3779",34695,"WLO-LE_A5",23,9,1971,"ABDU",39
"3780",34696,"WLO-LE_A5",9,9,1971,"ABDU",9
"3781",34697,"WLO-LE_A5",12,10,1971,"ABDU",152
"3782",34698,"WLO-LE_A5",3,12,1971,"ABDU",165
"3783",34699,"WLO-LE_A5",21,12,1971,"ABDU",84
"3784",34700,"WLO-LE_A5",10,11,1971,"ABDU",34
"3785",34701,"WLO-LE_A5",26,10,1971,"ABDU",313
"3786",34702,"WLO-LE_A5",16,9,1971,"ABDU",45
"3787",34703,"WLO-LE_A5",18,11,1971,"ABDU",104
"3788",34704,"WLO-LE_A5",6,1,1972,"ABDU",125
"3789",34705,"WLO-LE_A5",7,4,1972,"ABDU",202
"3790",34706,"WLO-LE_A5",21,3,1972,"ABDU",207
"3791",34707,"WLO-LE_A5",10,2,1972,"ABDU",68
"3792",34708,"WLO-LE_A5",5,6,1972,"ABDU",1
"3793",34709,"WLO-LE_A5",26,5,1978,"ABDU",1
"3794",34710,"WLO-LE_A5",23,9,1980,"ABDU",1
"3795",34711,"WLO-LE_A5",16,11,1993,"ABDU",4
"3796",34712,"WLO-LE_A5",30,3,1994,"ABDU",2
"3797",34713,"WLO-LE_A5",30,10,2000,"ABDU",2
"3798",34714,"WLO-LE_A5",25,4,2001,"ABDU",1
"3799",34715,"WLO-LE_A5",4,1,2001,"ABDU",24
"3800",35114,"WLO-LE_A6",4,11,1970,"ABDU",4
"3801",35115,"WLO-LE_A6",9,11,1970,"ABDU",5
"3802",35116,"WLO-LE_A6",27,10,1970,"ABDU",10
"3803",35117,"WLO-LE_A6",21,12,1970,"ABDU",13
"3804",35118,"WLO-LE_A6",1,10,1970,"ABDU",37
"3805",35119,"WLO-LE_A6",23,9,1970,"ABDU",9
"3806",35120,"WLO-LE_A6",15,10,1970,"ABDU",23
"3807",35121,"WLO-LE_A6",31,8,1970,"ABDU",6
"3808",35122,"WLO-LE_A6",25,11,1971,"ABDU",31
"3809",35123,"WLO-LE_A6",9,9,1971,"ABDU",19
"3810",35124,"WLO-LE_A6",12,10,1971,"ABDU",35
"3811",35125,"WLO-LE_A6",1,9,1971,"ABDU",41
"3812",35126,"WLO-LE_A6",21,12,1971,"ABDU",23
"3813",35127,"WLO-LE_A6",23,9,1971,"ABDU",21
"3814",35128,"WLO-LE_A6",1,10,1971,"ABDU",53
"3815",35129,"WLO-LE_A6",16,9,1971,"ABDU",70
"3816",35130,"WLO-LE_A6",10,11,1971,"ABDU",24
"3817",35131,"WLO-LE_A6",26,10,1971,"ABDU",361
"3818",35132,"WLO-LE_A6",3,12,1971,"ABDU",7
"3819",35133,"WLO-LE_A6",18,11,1971,"ABDU",378
"3820",35134,"WLO-LE_A6",3,11,1971,"ABDU",11
"3821",35135,"WLO-LE_A6",6,1,1972,"ABDU",78
"3822",35136,"WLO-LE_A6",7,4,1972,"ABDU",13
"3823",35137,"WLO-LE_A6",10,2,1972,"ABDU",16
"3824",35138,"WLO-LE_A6",21,3,1972,"ABDU",55
"3825",35139,"WLO-LE_A6",20,11,1977,"ABDU",3
"3826",35140,"WLO-LE_A6",5,4,1978,"ABDU",1
"3827",35141,"WLO-LE_A6",31,3,1981,"ABDU",1
"3828",35142,"WLO-LE_A6",27,10,1993,"ABDU",3
"3829",35143,"WLO-LE_A6",16,11,1993,"ABDU",12
"3830",35144,"WLO-LE_A6",15,11,2000,"ABDU",2
"3831",35145,"WLO-LE_A6",6,10,2000,"ABDU",30
"3832",35146,"WLO-LE_A6",30,10,2000,"ABDU",10
"3833",35147,"WLO-LE_A6",9,4,2001,"ABDU",20
"3834",35148,"WLO-LE_A6",29,3,2001,"ABDU",2
"3835",35149,"WLO-LE_A6",4,1,2001,"ABDU",24
"3836",35574,"WLO-LE_A7",27,10,1970,"ABDU",2
"3837",35575,"WLO-LE_A7",9,11,1970,"ABDU",13
"3838",35576,"WLO-LE_A7",23,9,1970,"ABDU",12
"3839",35577,"WLO-LE_A7",4,11,1970,"ABDU",2
"3840",35578,"WLO-LE_A7",1,10,1970,"ABDU",8
"3841",35579,"WLO-LE_A7",25,11,1971,"ABDU",950
"3842",35580,"WLO-LE_A7",12,10,1971,"ABDU",368
"3843",35581,"WLO-LE_A7",9,9,1971,"ABDU",118
"3844",35582,"WLO-LE_A7",3,11,1971,"ABDU",1188
"3845",35583,"WLO-LE_A7",21,12,1971,"ABDU",1042
"3846",35584,"WLO-LE_A7",10,11,1971,"ABDU",652
"3847",35585,"WLO-LE_A7",1,9,1971,"ABDU",57
"3848",35586,"WLO-LE_A7",16,9,1971,"ABDU",161
"3849",35587,"WLO-LE_A7",23,9,1971,"ABDU",420
"3850",35588,"WLO-LE_A7",1,10,1971,"ABDU",219
"3851",35589,"WLO-LE_A7",26,10,1971,"ABDU",800
"3852",35590,"WLO-LE_A7",18,11,1971,"ABDU",1122
"3853",35591,"WLO-LE_A7",3,12,1971,"ABDU",610
"3854",35592,"WLO-LE_A7",6,1,1972,"ABDU",1752
"3855",35593,"WLO-LE_A7",7,4,1972,"ABDU",471
"3856",35594,"WLO-LE_A7",5,6,1972,"ABDU",13
"3857",35595,"WLO-LE_A7",21,3,1972,"ABDU",455
"3858",35596,"WLO-LE_A7",10,2,1972,"ABDU",732
"3859",35597,"WLO-LE_A7",17,4,1978,"ABDU",9
"3860",35598,"WLO-LE_A7",10,4,1981,"ABDU",6
"3861",35599,"WLO-LE_A7",23,12,1993,"ABDU",12
"3862",35600,"WLO-LE_A7",27,10,1993,"ABDU",8
"3863",35601,"WLO-LE_A7",15,11,2000,"ABDU",50
"3864",35602,"WLO-LE_A7",30,10,2000,"ABDU",4
"3865",35603,"WLO-LE_A7",20,12,2000,"ABDU",3
"3866",35604,"WLO-LE_A7",6,10,2000,"ABDU",11
"3867",35605,"WLO-LE_A7",29,3,2001,"ABDU",2
"3868",36011,"WLO-LE_A8",4,11,1970,"ABDU",91
"3869",36012,"WLO-LE_A8",21,12,1970,"ABDU",27
"3870",36013,"WLO-LE_A8",23,9,1970,"ABDU",204
"3871",36014,"WLO-LE_A8",9,11,1970,"ABDU",45
"3872",36015,"WLO-LE_A8",15,10,1970,"ABDU",1
"3873",36016,"WLO-LE_A8",27,10,1970,"ABDU",89
"3874",36017,"WLO-LE_A8",1,10,1970,"ABDU",36
"3875",36018,"WLO-LE_A8",18,11,1971,"ABDU",41
"3876",36019,"WLO-LE_A8",16,9,1971,"ABDU",21
"3877",36020,"WLO-LE_A8",26,10,1971,"ABDU",47
"3878",36021,"WLO-LE_A8",25,11,1971,"ABDU",85
"3879",36022,"WLO-LE_A8",10,11,1971,"ABDU",67
"3880",36023,"WLO-LE_A8",3,11,1971,"ABDU",20
"3881",36024,"WLO-LE_A8",23,9,1971,"ABDU",19
"3882",36025,"WLO-LE_A8",1,10,1971,"ABDU",8
"3883",36026,"WLO-LE_A8",12,10,1971,"ABDU",7
"3884",36027,"WLO-LE_A8",3,12,1971,"ABDU",175
"3885",36028,"WLO-LE_A8",21,12,1971,"ABDU",16
"3886",36029,"WLO-LE_A8",6,1,1972,"ABDU",20
"3887",36030,"WLO-LE_A8",21,3,1972,"ABDU",9
"3888",36031,"WLO-LE_A8",5,6,1972,"ABDU",1
"3889",36032,"WLO-LE_A8",7,4,1972,"ABDU",51
"3890",36033,"WLO-LE_A8",10,2,1972,"ABDU",11
"3891",36034,"WLO-LE_A8",15,11,1977,"ABDU",45
"3892",36035,"WLO-LE_A8",16,12,1977,"ABDU",11
"3893",36036,"WLO-LE_A8",1,11,1977,"ABDU",10
"3894",36037,"WLO-LE_A8",7,10,1980,"ABDU",5
"3895",36038,"WLO-LE_A8",18,11,1980,"ABDU",155
"3896",36039,"WLO-LE_A8",15,12,1980,"ABDU",55
"3897",36040,"WLO-LE_A8",15,11,2000,"ABDU",18
"3898",36041,"WLO-LE_A8",20,12,2000,"ABDU",50
"3899",36042,"WLO-LE_A8",1,9,2000,"ABDU",2
"3900",36043,"WLO-LE_A8",6,10,2000,"ABDU",12
"3901",36368,"WLO-LE_A9",4,11,1970,"ABDU",13
"3902",36369,"WLO-LE_A9",27,10,1970,"ABDU",27
"3903",36370,"WLO-LE_A9",21,12,1970,"ABDU",5
"3904",36371,"WLO-LE_A9",1,10,1971,"ABDU",22
"3905",36372,"WLO-LE_A9",3,11,1971,"ABDU",164
"3906",36373,"WLO-LE_A9",3,12,1971,"ABDU",80
"3907",36374,"WLO-LE_A9",21,12,1971,"ABDU",32
"3908",36375,"WLO-LE_A9",10,11,1971,"ABDU",168
"3909",36376,"WLO-LE_A9",25,11,1971,"ABDU",70
"3910",36377,"WLO-LE_A9",23,9,1971,"ABDU",18
"3911",36378,"WLO-LE_A9",9,9,1971,"ABDU",5
"3912",36379,"WLO-LE_A9",12,10,1971,"ABDU",44
"3913",36380,"WLO-LE_A9",26,10,1971,"ABDU",16
"3914",36381,"WLO-LE_A9",18,11,1971,"ABDU",2
"3915",36382,"WLO-LE_A9",5,6,1972,"ABDU",4
"3916",36383,"WLO-LE_A9",21,3,1972,"ABDU",115
"3917",36384,"WLO-LE_A9",10,2,1972,"ABDU",82
"3918",36385,"WLO-LE_A9",7,4,1972,"ABDU",49
"3919",36386,"WLO-LE_A9",15,12,1980,"ABDU",15
"3920",36387,"WLO-LE_A9",3,9,1980,"ABDU",3
"3921",36388,"WLO-LE_A9",31,10,1980,"ABDU",50
"3922",36389,"WLO-LE_A9",23,9,1980,"ABDU",42
"3923",36390,"WLO-LE_A9",23,12,1993,"ABDU",120
"3924",36391,"WLO-LE_A9",27,10,1993,"ABDU",57
"3925",36392,"WLO-LE_A9",6,10,1993,"ABDU",50
"3926",36393,"WLO-LE_A9",22,9,1993,"ABDU",2
"3927",36394,"WLO-LE_A9",16,11,1993,"ABDU",35
"3928",36395,"WLO-LE_A9",30,10,2000,"ABDU",140
"3929",36396,"WLO-LE_A9",15,11,2000,"ABDU",90
"3930",36397,"WLO-LE_A9",20,12,2000,"ABDU",350
"3931",36398,"WLO-LE_A9",1,9,2000,"ABDU",20
"3932",36399,"WLO-LE_A9",22,9,2000,"ABDU",11
"3933",36400,"WLO-LE_A9",9,4,2001,"ABDU",2
"3934",36401,"WLO-LE_A9",25,4,2001,"ABDU",4
"3935",36402,"WLO-LE_A9",4,1,2001,"ABDU",40
"3936",36689,"WLO-LE_B1",15,10,1971,"ABDU",604
"3937",36690,"WLO-LE_B1",19,11,1971,"ABDU",584
"3938",36691,"WLO-LE_B1",27,3,1971,"ABDU",136
"3939",36692,"WLO-LE_B1",30,9,1971,"ABDU",332
"3940",36693,"WLO-LE_B1",16,12,1971,"ABDU",499
"3941",36694,"WLO-LE_B1",27,3,1972,"ABDU",172
"3942",36695,"WLO-LE_B1",5,1,1972,"ABDU",366
"3943",36696,"WLO-LE_B1",1,2,1972,"ABDU",598
"3944",36697,"WLO-LE_B1",17,9,1974,"ABDU",59
"3945",36698,"WLO-LE_B1",26,9,1974,"ABDU",91
"3946",36699,"WLO-LE_B1",19,8,1974,"ABDU",5
"3947",36700,"WLO-LE_B1",23,10,1974,"ABDU",455
"3948",36701,"WLO-LE_B1",4,12,1974,"ABDU",118
"3949",36702,"WLO-LE_B1",10,10,1974,"ABDU",241
"3950",36703,"WLO-LE_B1",18,12,1974,"ABDU",130
"3951",36704,"WLO-LE_B1",22,11,1974,"ABDU",225
"3952",36705,"WLO-LE_B1",4,11,1974,"ABDU",244
"3953",36706,"WLO-LE_B1",30,8,1975,"ABDU",37
"3954",36707,"WLO-LE_B1",23,10,1975,"ABDU",455
"3955",36708,"WLO-LE_B1",11,3,1975,"ABDU",132
"3956",36709,"WLO-LE_B1",4,12,1975,"ABDU",118
"3957",36710,"WLO-LE_B1",3,2,1975,"ABDU",210
"3958",36711,"WLO-LE_B1",5,3,1975,"ABDU",406
"3959",36712,"WLO-LE_B1",26,9,1975,"ABDU",91
"3960",36713,"WLO-LE_B1",20,2,1975,"ABDU",113
"3961",36714,"WLO-LE_B1",9,5,1975,"ABDU",1
"3962",36715,"WLO-LE_B1",2,1,1975,"ABDU",232
"3963",36716,"WLO-LE_B1",20,3,1975,"ABDU",10
"3964",36717,"WLO-LE_B1",10,10,1975,"ABDU",251
"3965",36718,"WLO-LE_B1",26,3,1975,"ABDU",162
"3966",36719,"WLO-LE_B1",4,11,1975,"ABDU",244
"3967",36720,"WLO-LE_B1",11,4,1975,"ABDU",396
"3968",36721,"WLO-LE_B1",22,11,1975,"ABDU",225
"3969",36722,"WLO-LE_B1",1,9,1978,"ABDU",9
"3970",36723,"WLO-LE_B1",26,10,1978,"ABDU",289
"3971",36724,"WLO-LE_B1",14,11,1978,"ABDU",633
"3972",36725,"WLO-LE_B1",29,9,1978,"ABDU",21
"3973",36726,"WLO-LE_B1",22,9,1978,"ABDU",54
"3974",36727,"WLO-LE_B1",5,12,1978,"ABDU",324
"3975",36728,"WLO-LE_B1",13,10,1978,"ABDU",359
"3976",36729,"WLO-LE_B1",5,12,1979,"ABDU",324
"3977",36730,"WLO-LE_B1",31,5,1979,"ABDU",1
"3978",36731,"WLO-LE_B1",3,4,1979,"ABDU",118
"3979",36732,"WLO-LE_B1",23,3,1979,"ABDU",140
"3980",36733,"WLO-LE_B1",29,9,1979,"ABDU",31
"3981",36734,"WLO-LE_B1",1,9,1979,"ABDU",9
"3982",36735,"WLO-LE_B1",14,11,1979,"ABDU",678
"3983",36736,"WLO-LE_B1",22,9,1979,"ABDU",74
"3984",36737,"WLO-LE_B1",13,10,1979,"ABDU",464
"3985",36738,"WLO-LE_B1",26,10,1979,"ABDU",294
"3986",36739,"WLO-LE_B1",25,4,1979,"ABDU",5
"3987",36740,"WLO-LE_B1",31,8,1984,"ABDU",7
"3988",36741,"WLO-LE_B1",25,10,1984,"ABDU",36
"3989",36742,"WLO-LE_B1",8,11,1984,"ABDU",316
"3990",36743,"WLO-LE_B1",19,9,1984,"ABDU",11
"3991",36744,"WLO-LE_B1",22,2,1984,"ABDU",30
"3992",36745,"WLO-LE_B1",9,4,1984,"ABDU",20
"3993",36746,"WLO-LE_B1",18,10,1984,"ABDU",18
"3994",36747,"WLO-LE_B1",1,5,1984,"ABDU",1
"3995",36748,"WLO-LE_B1",27,9,1984,"ABDU",40
"3996",36749,"WLO-LE_B1",5,12,1984,"ABDU",966
"3997",36750,"WLO-LE_B1",9,1,1985,"ABDU",212
"3998",36751,"WLO-LE_B1",7,10,1986,"ABDU",13
"3999",36752,"WLO-LE_B1",20,11,1986,"ABDU",96
"4000",36753,"WLO-LE_B1",5,11,1986,"ABDU",233
"4001",36754,"WLO-LE_B1",24,9,1986,"ABDU",2
"4002",36755,"WLO-LE_B1",24,10,1986,"ABDU",37
"4003",36756,"WLO-LE_B1",23,10,1987,"ABDU",104
"4004",36757,"WLO-LE_B1",21,4,1987,"ABDU",4
"4005",36758,"WLO-LE_B1",16,3,1987,"ABDU",240
"4006",36759,"WLO-LE_B1",6,1,1987,"ABDU",25
"4007",36760,"WLO-LE_B1",11,12,1987,"ABDU",327
"4008",36761,"WLO-LE_B1",4,11,1987,"ABDU",364
"4009",36762,"WLO-LE_B1",1,9,1987,"ABDU",10
"4010",36763,"WLO-LE_B1",14,12,1987,"ABDU",539
"4011",36764,"WLO-LE_B1",23,11,1987,"ABDU",505
"4012",36765,"WLO-LE_B1",2,4,1987,"ABDU",222
"4013",36766,"WLO-LE_B1",13,10,1987,"ABDU",22
"4014",36767,"WLO-LE_B1",7,1,1988,"ABDU",70
"4015",36768,"WLO-LE_B1",5,4,1988,"ABDU",66
"4016",36769,"WLO-LE_B1",22,3,1988,"ABDU",475
"4017",36770,"WLO-LE_B1",27,5,1988,"ABDU",2
"4018",36771,"WLO-LE_B1",5,5,1988,"ABDU",1
"4019",36772,"WLO-LE_B1",8,3,1988,"ABDU",130
"4020",36773,"WLO-LE_B1",20,9,1991,"ABDU",7
"4021",36774,"WLO-LE_B1",2,5,1991,"ABDU",2
"4022",36775,"WLO-LE_B1",23,4,1991,"ABDU",13
"4023",36776,"WLO-LE_B1",20,3,1991,"ABDU",50
"4024",36777,"WLO-LE_B1",14,4,1991,"ABDU",48
"4025",36778,"WLO-LE_B1",13,10,1991,"ABDU",111
"4026",36779,"WLO-LE_B1",7,4,1991,"ABDU",22
"4027",36780,"WLO-LE_B1",1,12,1991,"ABDU",196
"4028",36781,"WLO-LE_B1",17,11,1991,"ABDU",610
"4029",36782,"WLO-LE_B1",20,3,1992,"ABDU",87
"4030",36783,"WLO-LE_B1",23,4,1992,"ABDU",10
"4031",36784,"WLO-LE_B1",6,3,1992,"ABDU",37
"4032",36785,"WLO-LE_B1",22,9,1992,"ABDU",10
"4033",36786,"WLO-LE_B1",19,11,1992,"ABDU",39
"4034",36787,"WLO-LE_B1",4,12,1992,"ABDU",182
"4035",36788,"WLO-LE_B1",25,10,1992,"ABDU",104
"4036",36789,"WLO-LE_B1",19,12,1992,"ABDU",2
"4037",36790,"WLO-LE_B1",5,4,1992,"ABDU",52
"4038",36791,"WLO-LE_B1",30,3,1993,"ABDU",38
"4039",36792,"WLO-LE_B1",19,4,1993,"ABDU",6
"4040",36793,"WLO-LE_B1",12,10,1993,"ABDU",203
"4041",36794,"WLO-LE_B1",11,11,1993,"ABDU",28
"4042",36795,"WLO-LE_B1",26,10,1993,"ABDU",713
"4043",36796,"WLO-LE_B1",7,12,1993,"ABDU",34
"4044",36797,"WLO-LE_B1",8,4,1993,"ABDU",50
"4045",36798,"WLO-LE_B1",16,9,1993,"ABDU",15
"4046",36799,"WLO-LE_B1",2,11,1994,"ABDU",45
"4047",36800,"WLO-LE_B1",15,4,1994,"ABDU",12
"4048",36801,"WLO-LE_B1",6,12,1994,"ABDU",27
"4049",36802,"WLO-LE_B1",11,10,1994,"ABDU",46
"4050",36803,"WLO-LE_B1",20,9,1994,"ABDU",33
"4051",36804,"WLO-LE_B1",31,3,1995,"ABDU",274
"4052",36805,"WLO-LE_B1",28,4,1995,"ABDU",2
"4053",36806,"WLO-LE_B1",28,11,1995,"ABDU",136
"4054",36807,"WLO-LE_B1",13,4,1995,"ABDU",91
"4055",36808,"WLO-LE_B1",1,10,1995,"ABDU",210
"4056",36809,"WLO-LE_B1",9,11,1995,"ABDU",575
"4057",36810,"WLO-LE_B1",17,3,1995,"ABDU",17
"4058",36811,"WLO-LE_B1",26,10,1995,"ABDU",552
"4059",36812,"WLO-LE_B1",31,3,1996,"ABDU",83
"4060",36813,"WLO-LE_B1",1,10,1996,"ABDU",45
"4061",36814,"WLO-LE_B1",28,11,1996,"ABDU",136
"4062",36815,"WLO-LE_B1",11,4,1996,"ABDU",182
"4063",36816,"WLO-LE_B1",17,10,1996,"ABDU",190
"4064",36817,"WLO-LE_B1",2,5,1996,"ABDU",3
"4065",36818,"WLO-LE_B1",31,10,1996,"ABDU",500
"4066",36819,"WLO-LE_B1",23,3,1998,"ABDU",313
"4067",36820,"WLO-LE_B1",27,10,1998,"ABDU",871
"4068",36821,"WLO-LE_B1",20,4,1998,"ABDU",76
"4069",36822,"WLO-LE_B1",8,10,1998,"ABDU",105
"4070",36823,"WLO-LE_B1",19,11,1998,"ABDU",266
"4071",36824,"WLO-LE_B1",17,12,1998,"ABDU",315
"4072",36825,"WLO-LE_B1",25,10,1998,"ABDU",655
"4073",36826,"WLO-LE_B1",12,11,1998,"ABDU",695
"4074",36827,"WLO-LE_B1",24,9,1998,"ABDU",42
"4075",36828,"WLO-LE_B1",6,4,1998,"ABDU",97
"4076",36829,"WLO-LE_B1",22,10,1998,"ABDU",183
"4077",36830,"WLO-LE_B1",3,11,1998,"ABDU",1226
"4078",36831,"WLO-LE_B1",28,2,1998,"ABDU",27
"4079",36832,"WLO-LE_B1",10,12,1998,"ABDU",472
"4080",36833,"WLO-LE_B1",27,11,1998,"ABDU",153
"4081",36834,"WLO-LE_B1",11,3,1998,"ABDU",49
"4082",36835,"WLO-LE_B1",17,12,1999,"ABDU",291
"4083",36836,"WLO-LE_B1",12,3,1999,"ABDU",3
"4084",36837,"WLO-LE_B1",10,10,1999,"ABDU",171
"4085",36838,"WLO-LE_B1",28,11,1999,"ABDU",358
"4086",36839,"WLO-LE_B1",31,10,1999,"ABDU",216
"4087",36840,"WLO-LE_B1",14,11,1999,"ABDU",274
"4088",36841,"WLO-LE_B1",8,4,1999,"ABDU",42
"4089",36842,"WLO-LE_B1",19,3,1999,"ABDU",129
"4090",36843,"WLO-LE_B1",10,9,1999,"ABDU",31
"4091",36844,"WLO-LE_B1",25,3,1999,"ABDU",438
"4092",36845,"WLO-LE_B1",13,3,2000,"ABDU",608
"4093",36846,"WLO-LE_B1",24,3,2000,"ABDU",146
"4094",36847,"WLO-LE_B1",5,11,2000,"ABDU",595
"4095",36848,"WLO-LE_B1",15,9,2000,"ABDU",169
"4096",36849,"WLO-LE_B1",22,10,2000,"ABDU",643
"4097",36850,"WLO-LE_B1",3,3,2000,"ABDU",55
"4098",36851,"WLO-LE_B1",8,10,2000,"ABDU",245
"4099",36852,"WLO-LE_B1",29,11,2000,"ABDU",123
